"ServiceNo","Direction","StopSequence","BusStopCode","Description","Latitude","Longitude"
"88",2,33,"64351","Opp Montfort Sch",1.374811,103.888082
"88",2,34,"64361","Blk 535",1.37634509209583,103.890548944458
"88",2,35,"64031","Blk 436",1.37699995735935,103.893660799245
"88",2,36,"64021","Blk 458",1.37788950153352,103.896638453773
"88",2,37,"65011","Opp The Rivervale",1.38159696830765,103.897209517833
"88",2,38,"65021","Opp Blk 110",1.38403136207098,103.899613455451
"88",2,39,"65031","Blk 227D",1.38711144385727,103.901677608413
"88",2,40,"65041","Blk 231",1.38984412426173,103.901622657342
"88",2,41,"65061","Blk 298A",1.39490129020977,103.901859475913
"88",2,42,"65199","Aft Punggol Rd",1.39591721161169,103.905427367612
"88",2,43,"77339","Opp Blk 756",1.3780301775267,103.93278653476
"88",2,44,"77279","Aft Pasir Ris Ind Dr 1",1.38079641020594,103.934662177057
"88",2,45,"77269","Opp Blk 717",1.38289337444624,103.935787004248
"88",2,46,"77259","Opp Blk 713",1.3827163599648,103.938558557391
"88",2,47,"77219","Opp Blk 626",1.3805766269449,103.940647668036
"88",2,48,"77209","Opp Pasir Ris Elias CC",1.37902915784394,103.942715912383
"88",2,49,"77199","Opp Blk 500A",1.376671,103.94637
"88",2,50,"77009","Pasir Ris Int",1.373564,103.950478
"882",1,1,"58009","Sembawang Int",1.44748179252514,103.819413916891
"882",1,2,"58259","Opp Sun Plaza",1.44777267175187,103.81895151566
"882",1,3,"58219","Opp Sembawang Stn",1.44953463697186,103.819929723172
"882",1,4,"58111","Blk 351 CP",1.45096272310028,103.82075231896
"882",1,5,"58481","Opp Wellington Pr Sch",1.45305905176825,103.822679337987
"882",1,6,"58491","Opp Blk 507A",1.45272174340224,103.824313436659
"882",1,7,"58501","Blk 592A",1.4507187825944,103.827084921515
"882",1,8,"58051","Blk 592C",1.45087972197488,103.828430832967
"882",1,9,"58061","Opp Blk 101A",1.45296423052616,103.831106252861
"882",1,10,"58071","Bef Jln Basong",1.45528422069638,103.833889768747
"882",1,11,"58081","Opp Jln Janggus",1.45825194403092,103.835946094031
"882",1,12,"58091","Sembawang Pk",1.46211498021096,103.837919174259
"882",1,13,"58099","Opp Sembawang Pk",1.460299,103.837391
"882",1,14,"58089","Aft Andrews Ave",1.45873255930273,103.836542169935
"882",1,15,"58079","Aft Jln Basong",1.45500446219905,103.833812188566
"882",1,16,"58069","Opp Durban Rd",1.452187,103.830428
"882",1,17,"58059","Opp Blk 592C",1.45079007708143,103.828662960342
"882",1,18,"58509","Blk 590A",1.45059927113154,103.826964256659
"882",1,19,"58499","Blk 506A",1.45205869701978,103.824287695219
"882",1,20,"58489","Wellington Pr Sch",1.45285946613506,103.822510921638
"882",1,21,"58119","Blk 502A",1.45099925490468,103.821023231591
"882",1,22,"58211","Sembawang Stn",1.44926202582359,103.81979401898
"882",1,23,"58251","Sun Plaza/Sembawang Stn",1.44803148822713,103.818952074868
"882",1,24,"58009","Sembawang Int",1.44748179252514,103.819413916891
"882A",1,1,"58009","Sembawang Int",1.44748179252514,103.819413916891
"882A",1,2,"58259","Opp Sun Plaza",1.44777267175187,103.81895151566
"882A",1,3,"58219","Opp Sembawang Stn",1.44953463697186,103.819929723172
"882A",1,4,"58111","Blk 351 CP",1.45096272310028,103.82075231896
"882A",1,5,"58481","Opp Wellington Pr Sch",1.45305905176825,103.822679337987
"882A",1,6,"58491","Opp Blk 507A",1.45272174340224,103.824313436659
"882A",1,7,"58501","Blk 592A",1.4507187825944,103.827084921515
"883",1,1,"58009","Sembawang Int",1.44748179252514,103.819413916891
"883",1,2,"58259","Opp Sun Plaza",1.44777267175187,103.81895151566
"883",1,3,"58219","Opp Sembawang Stn",1.44953463697186,103.819929723172
"883",1,4,"58331","Blk 589D",1.44974129560526,103.823976096901
"883",1,5,"58041","Blk 590C",1.44939346470038,103.826855803718
"883",1,6,"58051","Blk 592C",1.45087972197488,103.828430832967
"883",1,7,"58511","Blk 104C",1.44964,103.8315
"883",1,8,"58521","BLK 106A",1.44819389,103.8326
"883",1,9,"58621","Blk 126 Cp",1.445953,103.834031
"883",1,10,"58531","BLK 129A",1.44543806,103.8323
"883",1,11,"58541","Opp Canberra Stn",1.44284,103.830351
"883",1,12,"59529","Opp Yishun Emerald",1.44035052900307,103.831814299542
"883",1,13,"59259","Darul Makmur Mque",1.43716783426775,103.833797915239
"883",1,14,"59099","Blk 220",1.43272835490407,103.835225447877
"883",1,15,"59072","Yishun Stn Exit E",1.429383056,103.8354931
"883",1,16,"59069","Opp Blk 757",1.42657294826877,103.835369572595
"883",1,17,"59619","Yishun Community Hosp",1.42335199999945,103.836872999971
"883",1,18,"59061","Blk 763",1.42556399229911,103.834958206494
"883",1,19,"59079","Yishun Stn",1.42926606883551,103.835161953585
"883",1,20,"59091","Blk 154",1.43165245434506,103.835108145441
"883",1,21,"59251","Opp Darul Makmur Mque",1.43669132626001,103.833683373523
"883",1,22,"59521","Yishun Emerald",1.44003661278482,103.831710808465
"883",1,23,"58549","Canberra Stn",1.442578,103.830142
"883",1,24,"58539","BLK 120A",1.44576806,103.832311
"883",1,25,"58621","Blk 126 Cp",1.445953,103.834031
"883",1,26,"58529","BLK 108 CP",1.44801889,103.832461
"883",1,27,"58519","OPP BLK 104B",1.44973306,103.831062
"883",1,28,"58059","Opp Blk 592C",1.45079007708143,103.828662960342
"883",1,29,"58049","Opp Blk 590C",1.44919525191106,103.827035423339
"883",1,30,"58339","Opp Blk 589D",1.44936138505812,103.824305733456
"883",1,31,"58211","Sembawang Stn",1.44926202582359,103.81979401898
"883",1,32,"58251","Sun Plaza/Sembawang Stn",1.44803148822713,103.818952074868
"883",1,33,"58009","Sembawang Int",1.44748179252514,103.819413916891
"883B",1,1,"59079","Yishun Stn",1.42926606883551,103.835161953585
"883B",1,2,"59091","Blk 154",1.43165245434506,103.835108145441
"883B",1,3,"59251","Opp Darul Makmur Mque",1.43669132626001,103.833683373523
"883B",1,4,"59521","Yishun Emerald",1.44003661278482,103.831710808465
"883B",1,5,"58549","Canberra Stn",1.442578,103.830142
"883B",1,6,"58539","BLK 120A",1.44576806,103.832311
"883B",1,7,"58621","Blk 126 Cp",1.445953,103.834031
"883B",1,8,"58529","BLK 108 CP",1.44801889,103.832461
"883B",1,9,"58519","OPP BLK 104B",1.44973306,103.831062
"883B",1,10,"58059","Opp Blk 592C",1.45079007708143,103.828662960342
"883B",1,11,"58049","Opp Blk 590C",1.44919525191106,103.827035423339
"883M",1,1,"58009","Sembawang Int",1.44748179252514,103.819413916891
"883M",1,2,"58259","Opp Sun Plaza",1.44777267175187,103.81895151566
"883M",1,3,"58219","Opp Sembawang Stn",1.44953463697186,103.819929723172
"883M",1,4,"58331","Blk 589D",1.44974129560526,103.823976096901
"883M",1,5,"58041","Blk 590C",1.44939346470038,103.826855803718
"883M",1,6,"58051","Blk 592C",1.45087972197488,103.828430832967
"883M",1,7,"58511","Blk 104C",1.44964,103.8315
"883M",1,8,"58521","BLK 106A",1.44819389,103.8326
"883M",1,9,"58621","Blk 126 Cp",1.445953,103.834031
"883M",1,10,"58531","BLK 129A",1.44543806,103.8323
"883M",1,11,"58541","Opp Canberra Stn",1.44284,103.830351
"883M",1,12,"59529","Opp Yishun Emerald",1.44035052900307,103.831814299542
"883M",1,13,"59261","Blk 174",1.43755803458153,103.831591436161
"883M",1,14,"59271","Blk 118",1.4362831713903,103.828551613453
"883M",1,15,"57129","Blk 114",1.43418656873084,103.826414459369
"883M",1,16,"57119","Blk 101",1.43130257113028,103.826887730769
"883M",1,17,"59119","Opp Blk 701A",1.43037444021889,103.827948654336
"883M",1,18,"59149","Blk 145",1.43061861098729,103.832180000029
"883M",1,19,"59159","Opp Yishun Stn Exit B",1.43055466220788,103.834670688497
"883M",1,20,"59091","Blk 154",1.43165245434506,103.835108145441
"883M",1,21,"59251","Opp Darul Makmur Mque",1.43669132626001,103.833683373523
"883M",1,22,"59521","Yishun Emerald",1.44003661278482,103.831710808465
"883M",1,23,"58549","Canberra Stn",1.442578,103.830142
"883M",1,24,"58539","BLK 120A",1.44576806,103.832311
"883M",1,25,"58621","Blk 126 Cp",1.445953,103.834031
"883M",1,26,"58529","BLK 108 CP",1.44801889,103.832461
"883M",1,27,"58519","OPP BLK 104B",1.44973306,103.831062
"883M",1,28,"58059","Opp Blk 592C",1.45079007708143,103.828662960342
"883M",1,29,"58049","Opp Blk 590C",1.44919525191106,103.827035423339
"883M",1,30,"58339","Opp Blk 589D",1.44936138505812,103.824305733456
"883M",1,31,"58211","Sembawang Stn",1.44926202582359,103.81979401898
"883M",1,32,"58251","Sun Plaza/Sembawang Stn",1.44803148822713,103.818952074868
"883M",1,33,"58009","Sembawang Int",1.44748179252514,103.819413916891
"88A",1,1,"65069","Blk 190C",1.39504382175966,103.902368248585
"88A",1,2,"65059","St. Anne's Ch",1.39269,103.901269
"88A",1,3,"65049","Blk 126A",1.38993499998792,103.901871666986
"88A",1,4,"65039","Blk 124",1.38732058981564,103.901855679507
"88A",1,5,"65029","Blk 111",1.38461500003195,103.900615832983
"88A",1,6,"65019","The Rivervale",1.38151407829697,103.897492379194
"88A",1,7,"64029","Opp Blk 458",1.37781617357511,103.896882838123
"88A",1,8,"64039","Blk 434",1.37668753222312,103.893937612181
"88A",1,9,"64369","Blk 532",1.376302,103.891097
"88A",1,10,"64359","Montfort Sch",1.37528677811119,103.889187607764
"88A",1,11,"64349","Blk 502",1.37291834719604,103.88673982858
"88A",1,12,"64411","Blk 670",1.37353273194871,103.885034062001
"88A",1,13,"64601","Blk 919",1.37548640364406,103.884586672999
"88A",1,14,"64611","Blk 913",1.37837333826782,103.884459230031
"88A",1,15,"66499","Blk 911",1.37912306945844,103.8832693302
"88A",1,16,"66489","Blk 969",1.37889334025536,103.878979943168
"88A",1,17,"66479","Aft Yio Chu Kang Rd",1.37863834733323,103.8743028848
"88A",1,18,"66459","Opp Ang Mo Kio Linear Pk",1.37848946701219,103.870750919538
"88A",1,19,"54659","Techplace 2",1.37834008020794,103.866862740448
"88A",1,20,"54509","Aft Blk 5000",1.37758835823729,103.862570497803
"88A",1,21,"54499","Bef CTE",1.37700806651463,103.860553554224
"88A",1,22,"54489","Opp Ite Coll Ctrl",1.375675,103.855423
"88A",1,23,"54579","Blk 540",1.37487817367914,103.85483080979
"88A",1,24,"54589","Blk 555",1.37173441613541,103.856718939417
"88A",1,25,"54289","Blk 452",1.369149,103.855987
"88A",1,26,"54279","Blk 427",1.36968919033429,103.854047605502
"88A",1,27,"54269","Opp Ang Mo Kio Stn",1.36921006543476,103.851118935716
"88B",1,1,"54261","Aft Ang Mo Kio Stn Exit A",1.36946941916508,103.850754544956
"88B",1,2,"54271","Blk 586",1.36996326781056,103.85356664656
"88B",1,3,"54281","Blk 570",1.369694,103.855165
"88B",1,4,"54581","Blk 574",1.37105833303092,103.856658333023
"88B",1,5,"54571","Blk 532",1.37425472964633,103.854919337522
"88B",1,6,"54481","Ite Coll Ctrl",1.37599497932237,103.855765341723
"88B",1,7,"54491","Aft CTE",1.37717165299187,103.860103232653
"88B",1,8,"54501","Opp AMK Ind Pk 2",1.37787138898682,103.862663055981
"88B",1,9,"54651","Opp Techplace 2",1.37854275740549,103.865518618313
"88B",1,10,"66451","Aft AMK Ind Pk 2",1.37872496881803,103.868543618745
"88B",1,11,"66461","Ang Mo Kio Linear Pk",1.37889000002038,103.871280278002
"88B",1,12,"66471","Bef Yio Chu Kang Rd",1.37895833299995,103.874360555966
"89",1,1,"64009","Hougang Ctrl Int",1.37060695394614,103.892668088747
"89",1,2,"64397","Block 513",1.371948,103.890003
"89",1,3,"64389","Blk 522",1.37313809346006,103.891568183885
"89",1,4,"64421","Blk 421",1.37505042808455,103.895118292295
"89",1,5,"64021","Blk 458",1.37788950153352,103.896638453773
"89",1,6,"65011","Opp The Rivervale",1.38159696830765,103.897209517833
"89",1,7,"67219","Ranggung Stn Exit B",1.38368835333684,103.897513660613
"89",1,8,"67209","Blk 203",1.38690839585967,103.896181018132
"89",1,9,"67199","Opp Blk 223D",1.3889487081629,103.896891651336
"89",1,10,"67189","Opp Blk 241",1.39059955869523,103.89742612836
"89",1,11,"67249","Blk 259C",1.39376571527248,103.898504234664
"89",1,12,"67259","Compassvale Stn Exit B",1.39465386086721,103.900462389006
"89",1,13,"65061","Blk 298A",1.39490129020977,103.901859475913
"89",1,14,"65199","Aft Punggol Rd",1.39591721161169,103.905427367612
"89",1,15,"77339","Opp Blk 756",1.3780301775267,103.93278653476
"89",1,16,"77289","Blk 738",1.37889759950996,103.935965341339
"89",1,17,"77239","Blk 643",1.37741830757924,103.937932011175
"89",1,18,"77249","Blk 640",1.37599439507295,103.939861116152
"89",1,19,"78049","Blk 612",1.3744627816256,103.941805781265
"89",1,20,"77019","Blk 515",1.3737108000359,103.943510799985
"89",1,21,"77029","Blk 571",1.373014,103.945543
"89",1,22,"77039","Pasir Ris Stn Exit B",1.37241,103.948657
"89",1,23,"77171","Aft Pasir Ris Stn Exit A",1.37276133738912,103.95064755545
"89",1,24,"78109","Downtown East",1.375403,103.954556
"89",1,25,"78119","Opp Blk 479",1.37568,103.957966
"89",1,26,"78129","Opp Blk 233",1.375132,103.962121
"89",1,27,"78139","Opp Pasir Ris Pr Sch",1.37321804486777,103.963988555838
"89",1,28,"78149","NTUC Health Pasir Ris",1.36970105283111,103.964118872116
"89",1,29,"98109","Opp Loyang Pt",1.366943,103.965843
"89",1,30,"98041","Opp Loyang Valley",1.368079,103.968974
"89",1,31,"98121","Krislite Bldg",1.37205479195352,103.970232009869
"89",1,32,"98131","Bef Loyang Way 1",1.3741140347487,103.972258794346
"89",1,33,"98061","Opp Engine Test Facility",1.37652810391204,103.977166226331
"89",1,34,"98071","Loyang Way/Soxal",1.37965443818622,103.978389302491
"89",1,35,"99011","Bef Sch Of Commando",1.38328110134472,103.978121688304
"89",1,36,"99021","Bef Cranwell Rd",1.38667053181061,103.979169124241
"89",1,37,"99031","Opp Maranatha B-P Ch",1.38790615442763,103.981778078878
"89",1,38,"99041","Aft Changi Golf Course",1.38779999993686,103.985473333347
"89",1,39,"99181","Bef S'pore Aviation Ac",1.38775412603923,103.988503099751
"89",1,40,"99171","Changi Beach CP 2",1.39112750002185,103.991021388921
"89",1,41,"99161","Bef Changi Beach CP 3",1.39026180023806,103.992956641345
"89",1,42,"95071","Changi Beach CP 4",1.38994660051217,103.995121976696
"89",1,43,"95081","Changi Beach CP 5",1.38959028129733,103.997616939502
"89",1,44,"95091","SAF Ferry Ter",1.38721361114033,103.9997136111
"89",1,45,"95131","Police Pass Off",1.38525245892982,103.999834389936
"89",1,46,"95141","Aft Cargo Bldg D",1.38138618483813,103.99819135665
"89",1,47,"95061","Airline Hse",1.37755167138896,103.99653899373
"89",1,48,"95051","3rd Cargo Agents",1.37528324353604,103.996195793126
"89",1,49,"95041","CIAS Cargo Ters",1.37265452174649,103.995700415969
"89",1,50,"95039","Airfreight Ter Bldg",1.37218943783154,103.994578790332
"89",1,51,"95049","SATS Cargo Ter",1.37359444402021,103.994434167028
"89",1,52,"95069","Opp Airline Hse",1.37789848118317,103.996431600406
"89",1,53,"95149","Bef Cargo Bldg D",1.38128155042147,103.997856827753
"89",1,54,"95139","Police Pass Off",1.38557240860116,103.998997875398
"89",1,55,"95099","Opp SAF Ferry Ter",1.38815449129359,103.998786082579
"89",1,56,"95089","Opp Changi Beach CP 5",1.38962166669625,103.995931111089
"89",1,57,"95079","Opp Changi Beach CP 4",1.39019416668503,103.992520277795
"89",1,58,"99189","S'pore Aviation Ac",1.3884141666958,103.989716388853
"89",1,59,"99049","Changi Golf Course",1.38749994542049,103.985733640268
"89",1,60,"99039","St. George Chapel",1.38768581439487,103.982021310734
"89",1,61,"99029","Aft Cranwell Rd",1.38664086819653,103.979593062032
"89",1,62,"99019","Aft Sch Of Commando",1.3837089764569,103.978448607683
"89",1,63,"98079","Opp Loyang Way/Soxal",1.37859016739254,103.978700697195
"89",1,64,"98069","Aft Engine Test Facility",1.3757102208247,103.976778734029
"89",1,65,"98139","Aft Loyang Way 1",1.37394091672222,103.972360105148
"89",1,66,"98129","Opp Krislite Bldg",1.372043,103.970477
"89",1,67,"98049","Loyang Valley",1.368333,103.969362
"89",1,68,"98101","Loyang Pt",1.36705781222851,103.965350835846
"89",1,69,"78141","Blk 249",1.370066,103.963665
"89",1,70,"78131","Pasir Ris Pr Sch",1.37308472383764,103.963727172291
"89",1,71,"78121","Bet Blks 232/233",1.37485968829133,103.962000536208
"89",1,72,"78111","Blk 479",1.37545781179514,103.957986318978
"89",1,73,"78101","Opp Downtown East",1.375053,103.954039
"89",1,74,"77179","Opp Pasir Ris Stn Exit A",1.37254332490473,103.950812550526
"89",1,75,"77031","Opp Pasir Ris Stn Exit B",1.372262,103.948468
"89",1,76,"77021","Opp Blk 571",1.3726630000055,103.945572800018
"89",1,77,"77011","Opp Blk 515",1.37376489998905,103.942665900016
"89",1,78,"77241","Opp Blk 640",1.37531331487507,103.940272636011
"89",1,79,"77231","Tampines Meridian Jc",1.37670503142246,103.938440260854
"89",1,80,"77281","Blk 740",1.37837166677052,103.936187292296
"89",1,81,"77331","Blk 747A",1.3782973982979,103.933387647578
"89",1,82,"65191","Bef Punggol Rd",1.39527356921611,103.90539999997
"89",1,83,"65069","Blk 190C",1.39504382175966,103.902368248585
"89",1,84,"67251","Compassvale Stn Exit A",1.39442862205324,103.900312185263
"89",1,85,"67241","Blk 248A",1.39299612191324,103.898441421737
"89",1,86,"67181","Blk 240",1.39101786005668,103.897780179965
"89",1,87,"67191","Blk 223D",1.38908889970693,103.897108812854
"89",1,88,"67201","Blk 206A",1.38669709800422,103.896288922469
"89",1,89,"67211","Ranggung Stn Exit A",1.38393828115359,103.897659176929
"89",1,90,"65019","The Rivervale",1.38151407829697,103.897492379194
"89",1,91,"64029","Opp Blk 458",1.37781617357511,103.896882838123
"89",1,92,"64429","Blk 412",1.37481689904602,103.895219567254
"89",1,93,"64381","Hougang Stn Exit C",1.37288245131287,103.891703849626
"89",1,94,"64391","Blk 831",1.37145414929063,103.889765739462
"89",1,95,"64009","Hougang Ctrl Int",1.37060695394614,103.892668088747
"89A",1,1,"65199","Aft Punggol Rd",1.39591721161169,103.905427367612
"89A",1,2,"77339","Opp Blk 756",1.3780301775267,103.93278653476
"89A",1,3,"77289","Blk 738",1.37889759950996,103.935965341339
"89A",1,4,"77239","Blk 643",1.37741830757924,103.937932011175
"89A",1,5,"77249","Blk 640",1.37599439507295,103.939861116152
"89A",1,6,"78049","Blk 612",1.3744627816256,103.941805781265
"89A",1,7,"77019","Blk 515",1.3737108000359,103.943510799985
"89A",1,8,"77029","Blk 571",1.373014,103.945543
"89A",1,9,"77039","Pasir Ris Stn Exit B",1.37241,103.948657
"89A",1,10,"77171","Aft Pasir Ris Stn Exit A",1.37276133738912,103.95064755545
"89A",1,11,"78109","Downtown East",1.375403,103.954556
"89A",1,12,"78119","Opp Blk 479",1.37568,103.957966
"89A",1,13,"78129","Opp Blk 233",1.375132,103.962121
"89A",1,14,"78139","Opp Pasir Ris Pr Sch",1.37321804486777,103.963988555838
"89A",1,15,"78149","NTUC Health Pasir Ris",1.36970105283111,103.964118872116
"89A",1,16,"98109","Opp Loyang Pt",1.366943,103.965843
"89A",1,17,"98041","Opp Loyang Valley",1.368079,103.968974
"89A",1,18,"98121","Krislite Bldg",1.37205479195352,103.970232009869
"89A",1,19,"98131","Bef Loyang Way 1",1.3741140347487,103.972258794346
"89A",1,20,"98061","Opp Engine Test Facility",1.37652810391204,103.977166226331
"89A",1,21,"98071","Loyang Way/Soxal",1.37965443818622,103.978389302491
"89A",1,22,"99011","Bef Sch Of Commando",1.38328110134472,103.978121688304
"89A",1,23,"99021","Bef Cranwell Rd",1.38667053181061,103.979169124241
"89A",1,24,"99031","Opp Maranatha B-P Ch",1.38790615442763,103.981778078878
"89A",1,25,"99041","Aft Changi Golf Course",1.38779999993686,103.985473333347
"89A",1,26,"99181","Bef S'pore Aviation Ac",1.38775412603923,103.988503099751
"89A",1,27,"99171","Changi Beach CP 2",1.39112750002185,103.991021388921
"89A",1,28,"99161","Bef Changi Beach CP 3",1.39026180023806,103.992956641345
"89A",1,29,"95071","Changi Beach CP 4",1.38994660051217,103.995121976696
